run_id,decision_mode,timestep,n_departed,pct_departed,mean_s2_weight,mean_s2_weight_active,mean_distance_km
1,blend,42,600,100.0000,0.095912,0.414011,7924.4918
1,blend,43,600,100.0000,0.094210,0.412600,7967.1165
1,blend,44,600,100.0000,0.089981,0.409006,7904.1060
1,blend,45,600,100.0000,0.088577,0.415203,7911.5190
1,blend,46,600,100.0000,0.086811,0.416693,7872.6008
1,blend,47,600,100.0000,0.083485,0.417425,7872.6008
1,blend,48,600,100.0000,0.081260,0.413186,7807.7371
2,blend,0,225,37.5000,0.453081,0.467897,10798.8806
2,blend,1,403,67.1667,0.434654,0.465701,11605.0438
2,blend,2,491,81.8333,0.419722,0.466358,11647.6686
2,blend,3,535,89.1667,0.404481,0.464920,11734.7713
2,blend,4,555,92.5000,0.391671,0.464432,11688.4400
2,blend,5,572,95.3333,0.383183,0.464464,11712.5323
2,blend,6,581,96.8333,0.371828,0.463819,11666.2011
2,blend,7,588,98.0000,0.354859,0.459860,11456.7839
2,blend,8,595,99.1667,0.339579,0.458890,11486.4359
2,blend,9,595,99.1667,0.326975,0.457307,11471.6099
2,blend,10,597,99.5000,0.308508,0.453688,11195.4759
2,blend,11,599,99.8333,0.297551,0.453123,10936.0210
2,blend,12,599,99.8333,0.288019,0.451204,10687.6857
2,blend,13,600,100.0000,0.274119,0.445723,10465.2958
2,blend,14,600,100.0000,0.265843,0.444306,10583.9038
2,blend,15,600,100.0000,0.255150,0.439913,10370.7802
2,blend,16,600,100.0000,0.247057,0.439864,10159.5098
2,blend,17,600,100.0000,0.238148,0.435637,9911.1745
2,blend,18,600,100.0000,0.233060,0.436988,9781.4470
2,blend,19,600,100.0000,0.224569,0.436056,9618.3612
2,blend,20,600,100.0000,0.220040,0.438618,9562.7637
2,blend,21,600,100.0000,0.210392,0.438317,9357.0531
2,blend,22,600,100.0000,0.201817,0.440329,9180.9944
2,blend,23,600,100.0000,0.194230,0.438114,8936.3656
2,blend,24,600,100.0000,0.189828,0.434721,8815.9044
2,blend,25,600,100.0000,0.183007,0.435732,8971.5773
2,blend,26,600,100.0000,0.177297,0.435976,8914.1266
2,blend,27,600,100.0000,0.174298,0.435746,8888.1811
2,blend,28,600,100.0000,0.165170,0.434657,8834.4369
2,blend,29,600,100.0000,0.161483,0.428715,8695.4433
2,blend,30,600,100.0000,0.156351,0.424481,8524.9444
2,blend,31,600,100.0000,0.153227,0.427611,8563.8626
2,blend,32,600,100.0000,0.145975,0.427244,8536.0639
2,blend,33,600,100.0000,0.140957,0.424996,8536.0639
2,blend,34,600,100.0000,0.134446,0.422344,8498.9989
2,blend,35,600,100.0000,0.127813,0.419059,8298.8480
2,blend,36,600,100.0000,0.125644,0.416499,8300.7013
2,blend,37,600,100.0000,0.125017,0.423786,8265.4895
2,blend,38,600,100.0000,0.118793,0.421749,8132.0556
2,blend,39,600,100.0000,0.113102,0.424132,7976.3827
2,blend,40,600,100.0000,0.108814,0.421217,7909.6658
2,blend,41,600,100.0000,0.102087,0.419536,7848.5086
2,blend,42,600,100.0000,0.099090,0.415762,7852.2151
2,blend,43,600,100.0000,0.097532,0.415031,7968.9697
2,blend,44,600,100.0000,0.093859,0.414086,7909.6658
2,blend,45,600,100.0000,0.089368,0.409317,7876.3073
2,blend,46,600,100.0000,0.088386,0.411098,7852.2151
2,blend,47,600,100.0000,0.086242,0.410676,7841.0956
2,blend,48,600,100.0000,0.082637,0.406410,7707.6617
